time_seconds,time_hours,entity.blood.glucose,entity.blood.insulin,entity.blood.glucagon,entity.blood.oxygen,entity.blood.lactate,entity.blood.pancreatic_polypeptide,entity.blood.rbc_count,entity.blood.hemoglobin,entity.blood.erythropoietin,entity.beta_cells.count,entity.f_cells.count,entity.alpha_cells.count,organ.bone_marrow.erythropoiesis_capacity,organ.kidney.epo_production_capacity,organ.kidney.functional_mass,organ.liver.glucose,organ.liver.glycogen,organ.liver.insulin,organ.liver.glucagon,organ.pancreas.glucose,organ.pancreas.insulin,organ.pancreas.glucagon,organ.brain.glucose,organ.brain.oxygen,organ.heart.glucose,organ.heart.oxygen,tissue.muscle_tissue.glucose,tissue.muscle_tissue.glycogen,tissue.muscle_tissue.insulin,tissue.adipose_tissue.glucose,tissue.adipose_tissue.free_fatty_acids,tissue.adipose_tissue.insulin,organism.fed_status,organism.exercise_intensity,organism.body_position,organism.heart_rate,organism.age_years,organism.tissue_oxygen_saturation,organism.cardiac_output
300.0,0.08333333333333333,124.68042755126953,266.4520263671875,43.390052795410156,80.0,1.0,15.831957504,5155136.5,8.52374267578125,194.23597717285156,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,147.04151916503906,50.0,8.782719612121582,39.69526290893555,101.30150604248047,417.0683898925781,56.490474700927734,81.75358581542969,94.34220875977066,92.03015899658203,93.98686942401072,95.3209457397461,15.0,9.500962257385254,91.96224975585938,0.4,3.6928927898406982,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
600.0,0.16666666666666666,116.9251480102539,382.9209289550781,30.177539825439453,80.0,1.0,10.0,5155136.5,8.52374267578125,192.30137634277344,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,145.1957244873047,50.0,18.787551879882812,26.38487434387207,102.62477111816406,581.0883178710938,38.623165130615234,83.50537109375,93.71326347392281,94.03311920166016,93.04216775228838,102.80596160888672,15.0,20.693187713623047,95.17889404296875,0.4,5.044281959533691,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
900.0,0.25,108.23815155029297,435.30963134765625,21.27849006652832,80.0,1.0,10.0,5155136.5,8.52374267578125,190.38604736328125,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,142.88247680664062,50.0,26.68431854248047,17.609697341918945,103.32544708251953,655.0038452148438,26.822172164916992,84.8178482055664,93.11189916804925,95.34234619140625,92.16127315715337,109.71759796142578,15.0,29.445770263671875,98.55693817138672,0.4,6.493901252746582,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
1200.0,0.3333333333333333,99.73001861572266,458.6847229003906,15.419374465942383,80.0,1.0,10.0,5155136.5,8.52374267578125,188.4897918701172,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,140.10678100585938,50.0,31.632474899291992,11.819761276245117,103.41808319091797,687.9768676757812,19.176515579223633,85.69268035888672,92.53690634034837,95.97775268554688,91.33987597858871,115.35281372070312,15.0,34.89820098876953,101.7235336303711,0.4,7.5129852294921875,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
1500.0,0.4166666666666667,91.81324768066406,468.38067626953125,11.632884979248047,80.0,1.0,10.0,5155136.5,8.52374267578125,186.61241149902344,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,136.9300537109375,50.0,34.4110107421875,8.002171516418457,102.96678924560547,701.5663452148438,14.304930686950684,86.16573333740234,91.98712852899791,96.0105972290039,90.57395763979973,119.56647491455078,15.0,37.9450569152832,104.54780578613281,0.4,8.126678466796875,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
1800.0,0.5,84.60834503173828,471.1968994140625,9.246936798095703,80.0,1.0,10.0,5155136.5,8.52374267578125,184.75372314453125,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,133.42910766601562,50.0,35.834815979003906,5.490379810333252,102.04936218261719,705.3485717773438,11.274221420288086,86.28331756591797,91.46145998620602,95.5257797241211,89.85977098685994,122.43247985839844,15.0,39.498756408691406,106.99933624267578,0.4,8.458415031433105,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
2100.0,0.5833333333333334,78.11771392822266,470.2178955078125,7.8061981201171875,80.0,1.0,10.0,5155136.5,8.52374267578125,182.91355895996094,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,129.6798553466797,50.0,36.46018600463867,3.8444035053253174,100.74280548095703,703.6758422851562,9.465767860412598,86.09253692626953,90.95884345426165,94.6067886352539,89.19382195625728,124.10035705566406,15.0,40.17632293701172,109.08782196044922,0.4,8.61233139038086,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
2400.0,0.6666666666666666,72.29828643798828,466.89703369140625,7.005649566650391,80.0,1.0,10.0,5155136.5,8.52374267578125,181.0917205810547,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,125.75121307373047,50.0,36.61767578125,2.773364543914795,99.11766052246094,698.6034545898438,8.472824096679688,85.63755798339844,90.47826803911113,93.33016967773438,88.57285248065156,124.7368392944336,15.0,40.342079162597656,110.83798217773438,0.4,8.656993865966797,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
2700.0,0.75,67.09156036376953,461.9622802734375,6.642311096191406,80.0,1.0,10.0,5155136.5,8.52374267578125,179.28802490234375,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,121.70343017578125,50.0,36.4923210144043,2.084806442260742,97.23670196533203,691.1659545898438,8.029159545898438,84.9583969116211,90.0187671771843,91.76383209228516,87.993824549212,124.5028076171875,15.0,40.19895553588867,112.27918243408203,0.4,8.63347053527832,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
3000.0,0.8333333333333334,62.43625259399414,455.8123779296875,6.5817365646362305,80.0,1.0,10.0,5155136.5,8.52374267578125,177.50228881835938,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,117.58795166015625,50.0,36.185672760009766,1.6513575315475464,95.15467834472656,681.9345703125,7.961127281188965,84.09066009521484,89.57941669138101,89.96705627441406,87.45390534455197,123.54496002197266,15.0,39.8578987121582,113.4410400390625,0.4,8.565461158752441,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
3300.0,0.9166666666666666,58.27336883544922,448.6926574707031,6.735226631164551,80.0,1.0,10.0,5155136.5,8.52374267578125,175.73434448242188,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,113.44806671142578,50.0,35.75413131713867,1.3887255191802979,92.91890716552734,671.2640380859375,8.155739784240723,83.06574249267578,89.15933293230786,87.99100494384766,86.9504533835456,121.993408203125,15.0,39.380367279052734,114.35182189941406,0.4,8.466629028320312,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
3600.0,1.0,54.548377990722656,440.7727355957031,7.044511318206787,80.0,1.0,10.0,5155136.5,8.52374267578125,173.9840087890625,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,109.31975555419922,50.0,35.230369567871094,1.2411478757858276,90.56981658935547,659.4029541015625,8.539772987365723,81.91114807128906,88.75767100102678,85.87953186035156,86.4810055942217,119.9617691040039,15.0,38.80192184448242,115.03758239746094,0.4,8.345084190368652,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
3900.0,1.0833333333333333,51.46542739868164,432.20074462890625,7.459589958190918,80.0,1.0,10.0,5155136.5,8.52374267578125,355.7881774902344,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,105.56674194335938,50.0,34.63494110107422,1.1715152263641357,88.15567779541016,646.5693969726562,9.05161190032959,80.66019439697266,88.37362304974106,83.68434143066406,86.0432652655108,117.57742309570312,15.0,38.144927978515625,115.53163146972656,0.4,8.205978393554688,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
4200.0,1.1666666666666667,48.453346252441406,423.0928955078125,7.968489646911621,80.0,1.0,10.0,5155136.5,8.52374267578125,352.2445068359375,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,101.53813171386719,50.0,33.98280334472656,1.1550906896591187,85.69306945800781,632.9364624023438,9.676177024841309,79.32546997070312,88.00641665700091,81.42391967773438,85.63509081089059,114.89771270751953,15.0,37.42575454711914,115.84729766845703,0.4,8.053032875061035,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
4500.0,1.25,45.74763488769531,413.5254821777344,8.557244300842285,80.0,1.0,10.0,5155136.5,8.52374267578125,348.7361145019531,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,97.59278106689453,50.0,33.28426742553711,1.1762418746948242,83.20304107666016,618.6173095703125,10.396599769592285,77.92274475097656,87.65531327416082,79.12133026123047,85.25448529095794,111.98755645751953,15.0,36.655643463134766,116.0015869140625,0.4,7.888819217681885,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
4800.0,1.3333333333333333,43.31304168701172,403.57562255859375,9.2149076461792,80.0,1.0,10.0,5155136.5,8.52374267578125,345.2626953125,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,93.74585723876953,50.0,32.54713439941406,1.2246246337890625,80.70630645751953,603.7269897460938,11.199812889099121,76.46778869628906,87.31960673996385,76.79912567138672,84.89958664366758,108.90869903564453,15.0,35.8431396484375,116.01197814941406,0.4,7.715264320373535,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
5100.0,1.4166666666666667,41.11845016479492,393.317626953125,9.934858322143555,80.0,1.0,10.0,5155136.5,8.52374267578125,341.8238220214844,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,90.00900268554688,50.0,31.778106689453125,1.2934085130691528,78.22010040283203,588.3760375976562,12.077986717224121,74.9742202758789,86.99862186026571,74.4760513305664,84.56865857444035,105.71324157714844,15.0,34.99560546875,115.89408111572266,0.4,7.533999919891357,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
5400.0,1.5,39.13642883300781,382.8214111328125,10.713339805603027,80.0,1.0,10.0,5155136.5,8.52374267578125,338.4192199707031,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,86.39082336425781,50.0,30.98328399658203,1.3781177997589111,75.75855255126953,572.66943359375,13.02676010131836,73.45377349853516,86.69171305004168,72.1676254272461,84.26008206157226,102.44496154785156,15.0,34.11973571777344,115.66184997558594,0.4,7.346496105194092,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
5700.0,1.5833333333333333,37.34284973144531,372.1525573730469,11.548501968383789,80.0,1.0,10.0,5155136.5,8.52374267578125,335.04852294921875,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,82.8974380493164,50.0,30.168304443359375,1.4758542776107788,73.33319854736328,556.70556640625,14.044051170349121,71.91648864746094,86.3982630349453,69.88654327392578,83.97234743538544,99.14036560058594,15.0,33.221736907958984,115.32779693603516,0.4,7.154104232788086,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
6000.0,1.6666666666666667,35.716434478759766,361.3722229003906,12.439779281616211,80.0,1.0,10.0,5155136.5,8.52374267578125,331.7113952636719,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,79.53282165527344,50.0,29.338417053222656,1.584775447845459,70.95336151123047,540.5751953125,15.129288673400879,70.37100219726562,86.11768160980728,67.64305877685547,83.70404699236933,95.82972717285156,15.0,32.30738067626953,114.90308380126953,0.4,6.958077430725098,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
6300.0,1.75,34.23849868774414,350.537109375,13.387470245361328,80.0,1.0,10.0,5155136.5,8.52374267578125,328.4075012207031,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,76.29920959472656,50.0,28.498497009277344,1.7037465572357178,68.62645721435547,524.3633422851562,16.28294563293457,68.82465362548828,85.84940445157771,65.44541931152344,83.45386810817796,92.53797149658203,15.0,31.382034301757812,114.39773559570312,0.4,6.759576797485352,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
6600.0,1.8333333333333333,32.892581939697266,339.69964599609375,14.392459869384766,80.0,1.0,10.0,5155136.5,8.52374267578125,325.1365051269531,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,73.19737243652344,50.0,27.653079986572266,1.8321068286895752,66.35816192626953,508.1484375,17.506166458129883,67.28369140625,85.59289198432394,63.30009078979492,83.22058681578935,89.28544616699219,15.0,30.450693130493164,113.8207015991211,0.4,6.559684753417969,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
6900.0,1.9166666666666667,31.664201736450195,328.90789794921875,15.45603084564209,80.0,1.0,10.0,5155136.5,8.52374267578125,321.8981018066406,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,70.22689819335938,50.0,26.806352615356445,1.9695138931274414,64.15294647216797,492.0024108886719,18.800569534301758,65.75341796875,85.34762829400147,61.21205139160156,83.00306181740908,86.08853912353516,15.0,29.51795768737793,113.1800308227539,0.4,6.35939884185791,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
7200.0,2.0,30.540592193603516,318.2054443359375,16.579734802246094,80.0,1.0,10.0,5155136.5,8.52374267578125,318.6919250488281,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,67.38638305664062,50.0,25.962158203125,2.1158387660980225,62.013919830322266,475.9902648925781,20.168079376220703,64.23828125,85.11312009081502,59.18500900268555,82.8002289008222,82.9603042602539,15.0,28.58805274963379,112.48291015625,0.4,6.159634590148926,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
7500.0,2.0833333333333335,30.083065032958984,307.68359375,17.65532875061035,80.0,1.0,10.0,5155136.5,8.52374267578125,499.0548095703125,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,65.41373443603516,50.0,25.124652862548828,2.268831968307495,59.974124908447266,460.2490539550781,21.478483200073242,62.76276397705078,84.88889571708309,57.253665924072266,82.61109573287608,79.96829223632812,15.0,27.665573120117188,111.75326538085938,0.4,5.961374282836914,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
7800.0,2.1666666666666665,29.105527877807617,297.4009094238281,18.803926467895508,80.0,1.0,10.0,5155136.5,8.52374267578125,494.0841979980469,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,62.8128776550293,50.0,24.300281524658203,2.425039529800415,58.007694244384766,444.8662414550781,22.876628875732422,61.31208419799805,84.6745041986103,55.39128494262695,82.43473700462195,77.06825256347656,15.0,26.75762176513672,110.98226928710938,0.4,5.766119480133057,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
8100.0,2.25,28.20530891418457,287.33599853515625,20.04374122619629,80.0,1.0,10.0,5155136.5,8.52374267578125,489.1630859375,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,60.33250427246094,50.0,23.491718292236328,2.588559627532959,56.107540130615234,429.8095397949219,24.385154724121094,59.883544921875,84.46951433765956,53.59083557128906,82.27028990436362,74.2518539428711,15.0,25.867122650146484,110.17086791992188,0.4,5.574534893035889,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
8400.0,2.3333333333333335,27.374290466308594,277.4935302734375,21.36644744873047,80.0,1.0,10.0,5155136.5,8.52374267578125,484.29095458984375,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,57.96923065185547,50.0,22.69974136352539,2.761535406112671,54.274112701416016,415.0854187011719,25.994386672973633,58.479427337646484,84.2735138457001,51.85312271118164,82.1169498964656,71.52422332763672,15.0,24.994922637939453,109.32394409179688,0.4,5.386837482452393,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
8700.0,2.4166666666666665,26.605363845825195,267.8873596191406,22.767620086669922,80.0,1.0,10.0,5155136.5,8.52374267578125,479.4674072265625,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,55.719356536865234,50.0,21.925134658813477,2.94490647315979,52.507442474365234,400.7152099609375,27.69916534423828,57.101566314697266,84.08610851418673,50.17838668823242,81.97396678526914,68.88884735107422,15.0,24.141864776611328,108.44586181640625,0.4,5.203223705291748,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
9000.0,2.5,25.89224624633789,258.5331726074219,24.245147705078125,80.0,1.0,10.0,5155136.5,8.52374267578125,474.6918640136719,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,53.57895278930664,50.0,21.16890525817871,3.1390576362609863,50.80702209472656,386.7220458984375,29.496950149536133,55.75141525268555,83.90692142170282,48.56638717651367,81.84064104485958,66.34790802001953,15.0,23.309070587158203,107.54056549072266,0.4,5.023937225341797,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
9300.0,2.5833333333333335,25.229368209838867,249.4456329345703,25.798280715942383,80.0,1.0,10.0,5155136.5,8.52374267578125,469.96392822265625,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,51.5439453125,50.0,20.43218231201172,3.344142436981201,49.17206573486328,373.1278991699219,31.386869430541992,54.43010711669922,83.73559217587213,47.01651382446289,81.71632039672838,63.902503967285156,15.0,22.497774124145508,106.61161041259766,0.4,4.849246025085449,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
9600.0,2.6666666666666665,24.61178970336914,240.63705444335938,27.427064895629883,80.0,1.0,10.0,5155136.5,8.52374267578125,465.2830505371094,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,49.61017990112305,50.0,19.71605682373047,3.560232400894165,47.60139465332031,359.9511413574219,33.36893081665039,53.13849639892578,83.57177618851493,45.52781295776367,81.60039661858708,61.55283737182617,15.0,21.709178924560547,105.66221618652344,0.4,4.679408073425293,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
9900.0,2.75,24.035099029541016,232.11715698242188,29.13197135925293,80.0,1.0,10.0,5155136.5,8.52374267578125,460.6487731933594,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,47.773441314697266,50.0,19.021488189697266,3.787386417388916,46.093727111816406,347.20648193359375,35.4437255859375,51.87717819213867,83.41514398259059,44.099090576171875,81.49230256872039,59.298370361328125,15.0,20.94434356689453,104.6953353881836,0.4,4.514651775360107,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
10200.0,2.8333333333333335,23.495370864868164,223.8928680419922,30.91368293762207,80.0,1.0,10.0,5155136.5,8.52374267578125,456.0606994628906,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,46.02952575683594,50.0,18.34926414489746,4.025673866271973,44.647457122802734,334.9042663574219,37.612060546875,50.64655303955078,83.26538052953259,42.72895050048828,81.39150941132053,57.137943267822266,15.0,20.20412826538086,103.71358489990234,0.4,4.355165958404541,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
10500.0,2.9166666666666665,22.989103317260742,215.96868896484375,32.77294158935547,80.0,1.0,10.0,5155136.5,8.52374267578125,451.518310546875,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,44.374263763427734,50.0,17.69997215270996,4.2751784324646,43.260929107666016,323.0508117675781,39.874820709228516,49.44682693481445,83.12218461564314,41.41583251953125,81.29752402922814,55.06993865966797,15.0,19.489173889160156,102.7193603515625,0.4,4.201092720031738,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
10800.0,3.0,22.513164520263672,208.34671020507812,34.710453033447266,80.0,1.0,10.0,5155136.5,8.52374267578125,447.0211181640625,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,42.80353927612305,50.0,17.07400131225586,4.535991668701172,41.932373046875,311.64984130859375,42.23288345336914,48.27805709838867,82.98526823627323,40.15805435180664,81.20988661142201,53.09233474731445,15.0,18.799922943115234,101.71484375,0.4,4.052529811859131,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
11100.0,3.0833333333333335,23.71853256225586,201.18728637695312,35.918792724609375,80.0,1.0,10.0,5155136.5,8.52374267578125,626.1057739257812,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,43.415836334228516,50.0,16.473615646362305,4.791560649871826,40.747920989990234,300.9413757324219,43.714534759521484,47.19951248168945,82.85435601656954,39.04547882080078,81.12816840345457,51.34815216064453,15.0,18.13887596130371,100.7425537109375,0.4,3.909987688064575,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
11400.0,3.1666666666666665,23.237340927124023,194.5589599609375,37.27493667602539,80.0,1.0,10.0,5155136.5,8.52374267578125,619.8697509765625,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,41.96781921386719,50.0,15.908954620361328,5.015795707702637,39.629695892333984,291.0281066894531,45.368282318115234,46.16119384765625,82.72918465762318,37.99693298339844,81.05196960982758,49.7064094543457,15.0,17.517257690429688,99.77130126953125,0.4,3.7757773399353027,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
11700.0,3.25,22.78197479248047,188.29470825195312,38.89800262451172,80.0,1.0,10.0,5155136.5,8.52374267578125,613.69580078125,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,40.59095001220703,50.0,15.379318237304688,5.237578392028809,38.553524017333984,281.6593933105469,47.34235382080078,45.14777374267578,82.60950240690632,36.98743438720703,80.98091743804572,48.12825393676758,15.0,16.934242248535156,98.79264831542969,0.4,3.6498186588287354,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
12000.0,3.3333333333333335,22.349946975708008,182.3206329345703,40.713409423828125,80.0,1.0,10.0,5155136.5,8.52374267578125,607.5833740234375,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,39.2818489074707,50.0,14.879049301147461,5.471080303192139,37.518253326416016,272.72412109375,49.549442291259766,44.15924835205078,82.49506855193161,36.016014099121094,80.91466427477873,46.612831115722656,15.0,16.383543014526367,97.80826568603516,0.4,3.530853748321533,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
12300.0,3.4166666666666665,21.939207077026367,176.60267639160156,42.67581558227539,80.0,1.0,10.0,5155136.5,8.52374267578125,601.5318603515625,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,38.037227630615234,50.0,14.403409957885742,5.721504211425781,36.52273178100586,264.171875,51.9356689453125,43.19551086425781,82.38565293611612,35.08161163330078,80.85288598520918,45.15887451171875,15.0,15.859928131103516,96.81961059570312,0.4,3.4177842140197754,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
12600.0,3.5,21.54799461364746,171.1235809326172,44.75712585449219,80.0,1.0,10.0,5155136.5,8.52374267578125,595.54052734375,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,36.853885650634766,50.0,13.949294090270996,5.98991060256958,35.56568145751953,255.97679138183594,54.467227935791016,42.25637435913086,82.28103549587581,34.18312454223633,80.79528032724596,43.76485061645508,15.0,15.359989166259766,95.82803344726562,0.4,3.309870719909668,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
12900.0,3.5833333333333335,21.17473793029785,165.87290954589844,46.93965148925781,80.0,1.0,10.0,5155136.5,8.52374267578125,589.6088256835938,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,35.728736877441406,50.0,13.514806747436523,6.2756266593933105,34.645843505859375,248.12306213378906,57.122623443603516,41.34158706665039,82.18100581801984,33.31940460205078,80.74156547284493,42.429054260253906,15.0,14.88163948059082,94.8346939086914,0.4,3.206648588180542,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
13200.0,3.6666666666666665,20.818038940429688,160.84298706054688,49.21200942993164,80.0,1.0,10.0,5155136.5,8.52374267578125,583.7362670898438,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,34.658809661865234,50.0,13.098755836486816,6.5774030685424805,33.76193618774414,240.59959411621094,59.887874603271484,40.45084762573242,82.08536271655431,32.48927307128906,80.69147862920244,41.14970016479492,15.0,14.423578262329102,93.84066009521484,0.4,3.1078219413757324,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
13500.0,3.75,20.476640701293945,156.02696228027344,51.56665802001953,80.0,1.0,10.0,5155136.5,8.52374267578125,577.9222412109375,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,33.64125442504883,50.0,12.7003173828125,6.893929481506348,32.91265869140625,233.39598083496094,62.753719329833984,39.583805084228516,81.9939138280443,31.691539764404297,80.64477475307656,39.92491149902344,15.0,13.984903335571289,92.84690856933594,0.4,3.013185977935791,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
13800.0,3.8333333333333335,20.149394989013672,151.4181365966797,53.998477935791016,80.0,1.0,10.0,5155136.5,8.52374267578125,572.1661376953125,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,32.67333984375,50.0,12.318841934204102,7.224040985107422,32.096736907958984,226.50221252441406,65.71373748779297,38.74006271362305,81.90647522472031,30.925024032592773,80.60122535194537,38.75274658203125,15.0,13.564905166625977,91.85435485839844,0.4,2.9225809574127197,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
14100.0,3.9166666666666665,19.835264205932617,147.009765625,56.503753662109375,80.0,1.0,10.0,5155136.5,8.52374267578125,566.4673461914062,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,31.752445220947266,50.0,11.953757286071777,7.566771507263184,31.3128662109375,219.90846252441406,68.76335906982422,37.91920471191406,81.82287104455129,30.188539505004883,80.56061736613766,37.63127136230469,15.0,13.16295051574707,90.86378479003906,0.4,2.835867404937744,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
14400.0,4.0,19.533313751220703,142.79498291015625,59.07968521118164,80.0,1.0,10.0,5155136.5,8.52374267578125,560.8252563476562,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,30.87607765197754,50.0,11.604507446289062,7.9213409423828125,30.559816360473633,213.60427856445312,71.89917755126953,37.12078857421875,81.74293313753972,29.480924606323242,80.5227521264667,36.55851745605469,15.0,12.778432846069336,89.87596130371094,0.4,2.752913475036621,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
14700.0,4.083333333333333,22.88315200805664,139.1038360595703,58.69890213012695,80.0,1.0,10.0,5155136.5,8.52374267578125,738.7764282226562,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,34.625404357910156,50.0,11.274848937988281,8.224784851074219,30.028963088989258,208.08470153808594,71.47772216796875,36.474185943603516,81.66650072752779,29.001489639282227,80.48744438226757,35.82673263549805,15.0,12.415526390075684,88.96817779541016,0.4,2.6745493412017822,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
15000.0,4.166666666666667,22.516695022583008,136.07879638671875,58.643157958984375,80.0,1.0,10.0,5155136.5,8.52374267578125,731.418212890625,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,33.759864807128906,50.0,10.985466003417969,8.378687858581543,29.555418014526367,203.56275939941406,71.4224853515625,35.87165069580078,81.59342008883422,28.57813835144043,80.45452139508295,35.178985595703125,15.0,12.097140312194824,88.08021545410156,0.4,2.605478286743164,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
15300.0,4.25,22.16170883178711,133.3704376220703,59.354740142822266,80.0,1.0,10.0,5155136.5,8.52374267578125,724.1332397460938,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,32.93099594116211,50.0,10.73465633392334,8.490521430969238,29.089113235473633,199.51414489746094,72.28404998779297,35.27968215942383,81.52354423707152,28.158952713012695,80.42382209356298,34.53980255126953,15.0,11.821281433105469,87.19355773925781,0.4,2.5454654693603516,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
15600.0,4.333333333333333,21.817106246948242,130.82778930664062,60.55717086791992,80.0,1.0,10.0,5155136.5,8.52374267578125,716.9208374023438,1000.0,1000.0,500.0,1.0,0.9499998688697815,1.0,32.136924743652344,50.0,10.510550498962402,8.612911224365234,28.630311965942383,195.71246337890625,73.73865509033203,34.69828414916992,81.45673263352167,27.74439239501953,80.39519628544508,33.910430908203125,15.0,11.574772834777832,86.30890655517578,0.4,2.4918689727783203,fasted,0.0,standing,70.0,30.0,54.25362014770508,5.0
